Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
Starting Python script...
Python process started asynchronously.
ERROR: pybullet build time: Jul 20 2024 21:48:44
Connected by ('127.0.0.1', 60471)
Received: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
starting message: C:\Users\Ayman Tarek\Desktop\pubullet_data\pybullet_data\franka_panda\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1
(ExtExcitedDc),, (0, 0),, (1, 3)
Number of Parts: 2
Split Parts: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf,, (0.00, 5.00, 0.00),,(0.00000, 0.00000, 0.00000, 1.00000),, 1', '(ExtExcitedDc),, (0, 0),, (1, 3)']
Urls: ['C:\\Users\\Ayman Tarek\\Desktop\\pubullet_data\\pybullet_data\\franka_panda\\panda.urdf']
Positions: [[0.0, 5.0, 0.0]]
Orientations: [[0.0, 0.0, 0.0, 1.0]]
Scalings: [1.0]
Motor Names: ['ExtExcitedDc']
Corresponding Robot Numbers: [0, 0]
Corresponding Joints: [1, 3]
env  0  :  [400.  38. 210. 210.  60.  60.  60.]
Motor 0, Step 0: omega: 0.00020877742186228775, torque: 0.11168009300899805, i_a: 59.67539360602271, i_e: 1.1008586351679126, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2939: omega: 66.32340109033139, torque: 5.429766619328872, i_a: 53.233006071851975, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2940: omega: 66.3450340387965, torque: 5.4297001148856054, i_a: 53.23235406750623, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2941: omega: 66.36666632925608, torque: 5.429316504753151, i_a: 53.22859318385473, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2942: omega: 66.38829748440187, torque: 5.4292500058231905, i_a: 53.22794123356098, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2943: omega: 66.40992798159668, torque: 5.4288664274908545, i_a: 53.22418066167534, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2944: omega: 66.43155734357181, torque: 5.4287999340737345, i_a: 53.223528765429066, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2945: omega: 66.45318604765048, torque: 5.428416387538868, i_a: 53.21976850528331, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2946: omega: 66.4748136166036, torque: 5.428349899634146, i_a: 53.21911666308015, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2947: omega: 66.4964405277148, torque: 5.427966384894116, i_a: 53.215356714648486, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2948: omega: 66.51806630379454, torque: 5.427899902501327, i_a: 53.21470492648389, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2949: omega: 66.5396914220869, torque: 5.427516419553491, i_a: 53.2109452897404, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2950: omega: 66.56131540544189, torque: 5.427449942672186, i_a: 53.21029355560996, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2951: omega: 66.58293873106402, torque: 5.427066491513917, i_a: 53.20653423052888, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2952: omega: 66.60456092184286, torque: 5.427000020143628, i_a: 53.205882550428015, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2953: omega: 66.62618245494338, torque: 5.426616600772295, i_a: 53.20212353698358, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2954: omega: 66.64780285329468, torque: 5.426550134912565, i_a: 53.2014719109078, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2955: omega: 66.66942259402218, torque: 5.426166747325533, i_a: 53.19771320907414, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2956: omega: 66.69104120009453, torque: 5.426100286975901, i_a: 53.19706163701894, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2957: omega: 66.7126591485976, torque: 5.42571693117055, i_a: 53.1933032467704, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2958: omega: 66.73427596253957, torque: 5.425650476330551, i_a: 53.192651728731185, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2959: omega: 66.75589211896677, torque: 5.425267152304234, i_a: 53.188893650041805, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2960: omega: 66.77750714092694, torque: 5.425200702973421, i_a: 53.18824218601422, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2961: omega: 66.79912150542684, torque: 5.424817410723495, i_a: 53.184484418858084, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2962: omega: 66.82073473555376, torque: 5.424750966901417, i_a: 53.183833008837716, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2963: omega: 66.84234730827488, torque: 5.424367706425254, i_a: 53.18007555318905, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2964: omega: 66.86395874671707, torque: 5.42430126811146, i_a: 53.17942419717147, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2965: omega: 66.88556952780799, torque: 5.423918039406402, i_a: 53.17566705300425, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2966: omega: 66.90717917471399, torque: 5.423851606600444, i_a: 53.17501575098503, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2967: omega: 66.92878816432318, torque: 5.423468409663866, i_a: 53.17125891827349, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2968: omega: 66.95039601984149, torque: 5.42340198236528, i_a: 53.170607670248124, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2969: omega: 66.97200321811751, torque: 5.423018817194564, i_a: 53.16685114896661, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2970: omega: 66.99360928239663, torque: 5.422952395402884, i_a: 53.16619995493053, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2971: omega: 67.01521468948795, torque: 5.4225692619953865, i_a: 53.16244374505311, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2972: omega: 67.03681896267638, torque: 5.422502845710164, i_a: 53.16179260500191, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2973: omega: 67.05842257873148, torque: 5.422119744063265, i_a: 53.158036706502884, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2974: omega: 67.0800250609777, torque: 5.422053333284029, i_a: 53.157385620431945, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2975: omega: 67.10162688614507, torque: 5.421670263395101, i_a: 53.153630033285594, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2976: omega: 67.12322757759753, torque: 5.421603858121394, i_a: 53.15297900119042, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2977: omega: 67.14482761202562, torque: 5.4212208199877905, i_a: 53.14922372537078, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2978: omega: 67.1664265128328, torque: 5.4211544202191675, i_a: 53.14857274724702, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2979: omega: 67.18802475667005, torque: 5.420771413838256, i_a: 53.144817782728296, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2980: omega: 67.20962186698036, torque: 5.420705019574257, i_a: 53.14416685857143, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2981: omega: 67.2312183203752, torque: 5.420322044943422, i_a: 53.140412205327955, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2982: omega: 67.2528136403371, torque: 5.420255656183579, i_a: 53.13976133513342, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2983: omega: 67.27440830343798, torque: 5.419872713300178, i_a: 53.13600699313929, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2984: omega: 67.29600183319985, torque: 5.419806330044044, i_a: 53.1353561769027, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2985: omega: 67.31759470615518, torque: 5.419423418905446, i_a: 53.13160214613212, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2986: omega: 67.33918644586544, torque: 5.419357041152567, i_a: 53.13095138384899, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2987: omega: 67.3607775288236, torque: 5.4189741617561324, i_a: 53.1271976642761, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2988: omega: 67.38236747863066, torque: 5.41890778950606, i_a: 53.126546955942054, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2989: omega: 67.40395677174004, torque: 5.418524941849144, i_a: 53.122793547540915, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2990: omega: 67.42554493179225, torque: 5.418458575101427, i_a: 53.12214289315153, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2991: omega: 67.44713243520124, torque: 5.418075759181424, i_a: 53.118389795896604, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2992: omega: 67.46871880564697, torque: 5.418009397935586, i_a: 53.11773919544721, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2993: omega: 67.49030451950392, torque: 5.417626613749855, i_a: 53.11398640931259, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2994: omega: 67.51188910049154, torque: 5.4175602580054525, i_a: 53.11333586279885, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2995: omega: 67.5334730249448, torque: 5.417177505551366, i_a: 53.109583387758775, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2996: omega: 67.55505581662263, torque: 5.4171111553079365, i_a: 53.10893289517614, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2997: omega: 67.57663795182053, torque: 5.416728434582856, i_a: 53.10518073120477, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2998: omega: 67.5982189543369, torque: 5.416662089839952, i_a: 53.10453029254884, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 2999: omega: 67.61979930042777, torque: 5.416279400841257, i_a: 53.10077843962046, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3000: omega: 67.64137851393102, torque: 5.416213061598413, i_a: 53.10012805488669, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3001: omega: 67.66295707106318, torque: 5.415830404323472, i_a: 53.09637651297551, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3002: omega: 67.6845344957016, torque: 5.415764070580233, i_a: 53.09572618215944, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3003: omega: 67.70611126402335, torque: 5.415381445026411, i_a: 53.091974951239614, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3004: omega: 67.72768689994523, torque: 5.415315116782329, i_a: 53.09132467433685, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3005: omega: 67.74926187960484, torque: 5.414932522947004, i_a: 53.08757375438268, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3006: omega: 67.77083572695848, torque: 5.4148662002016135, i_a: 53.08692353138866, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3007: omega: 67.79240891810424, torque: 5.414483638082153, i_a: 53.083172922374345, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3008: omega: 67.8139809770379, torque: 5.4144173208350015, i_a: 53.08252275328462, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3009: omega: 67.83555237981808, torque: 5.41403479042877, i_a: 53.07877245518431, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3010: omega: 67.85712265048001, torque: 5.41396847867941, i_a: 53.0781223399945, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3011: omega: 67.87869226504284, torque: 5.413585979983769, i_a: 53.07437235278234, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3012: omega: 67.90026074758129, torque: 5.413519673731749, i_a: 53.07372229148802, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3013: omega: 67.92182857407504, torque: 5.413137206744084, i_a: 53.06997261513838, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3014: omega: 67.94339526863821, torque: 5.413070905988935, i_a: 53.06932260773495, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3015: omega: 67.9649613072111, torque: 5.4126884707066365, i_a: 53.065573242222214, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3016: omega: 67.98652621394724, torque: 5.412622175447887, i_a: 53.06492328870508, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3017: omega: 68.00809046474747, torque: 5.412239771868307, i_a: 53.061174234003296, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3018: omega: 68.02965358380477, torque: 5.412173482105521, i_a: 53.060524334368154, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3019: omega: 68.05121604698054, torque: 5.41179111022603, i_a: 53.056775590451565, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3020: omega: 68.07277737850723, torque: 5.411724825958756, i_a: 53.056125744693965, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3021: omega: 68.09433805420672, torque: 5.411342485776729, i_a: 53.05237731153685, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3022: omega: 68.11589759835094, torque: 5.4112762070045, i_a: 53.05172751965225, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3023: omega: 68.13745648672237, torque: 5.410893898517308, i_a: 53.04797939722881, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3024: omega: 68.15901424363231, torque: 5.410827625239677, i_a: 53.047329659212814, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3025: omega: 68.1805713448238, torque: 5.410445348444689, i_a: 53.04358184749726, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3026: omega: 68.20212731464761, torque: 5.410379080661203, i_a: 53.04293216334542, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3027: omega: 68.22368262880734, torque: 5.409996835555794, i_a: 53.039184662311996, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3028: omega: 68.24523681169318, torque: 5.409930573265996, i_a: 53.03853503201986, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3029: omega: 68.26679033896926, torque: 5.40954835984753, i_a: 53.03478784164274, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3030: omega: 68.28834273506524, torque: 5.409482103050969, i_a: 53.03413826520587, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3031: omega: 68.30989447560584, torque: 5.409099921316832, i_a: 53.030391385459446, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3032: omega: 68.3314450850601, torque: 5.409033670013044, i_a: 53.02974186287328, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3033: omega: 68.35299503901331, torque: 5.408651519960606, i_a: 53.02599529373172, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3034: omega: 68.37454386197395, torque: 5.408585274149137, i_a: 53.02534582499182, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3035: omega: 68.39609202948787, torque: 5.408203155775774, i_a: 53.02159956642945, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3036: omega: 68.41763906610298, torque: 5.408136915456162, i_a: 53.02095015153129, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3037: omega: 68.43918544732573, torque: 5.407754828759258, i_a: 53.01720420352244, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3038: omega: 68.4607306977434, torque: 5.407688593931047, i_a: 53.01655484246153, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3039: omega: 68.48227529282305, torque: 5.407306538907965, i_a: 53.01280920498035, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3040: omega: 68.50381875719135, torque: 5.4072403095707084, i_a: 53.01215989775235, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3041: omega: 68.52536156627595, torque: 5.406858286218814, i_a: 53.00841457077298, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3042: omega: 68.54690324474294, torque: 5.406792062372069, i_a: 53.00776531737351, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3043: omega: 68.56844426798054, torque: 5.406410070688729, i_a: 53.00402030087018, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3044: omega: 68.58998416069426, torque: 5.406343852332039, i_a: 53.003371101294775, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3045: omega: 68.6115233982329, torque: 5.40596189231463, i_a: 52.99962639524176, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3046: omega: 68.6330615053414, torque: 5.405895679447538, i_a: 52.99897724948596, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3047: omega: 68.65459895732914, torque: 5.405513751093452, i_a: 52.995232853857665, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3048: omega: 68.67613527898044, torque: 5.40544754371549, i_a: 52.99458376191687, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3049: omega: 68.69767094556528, torque: 5.405065647022103, i_a: 52.990839676687585, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3050: omega: 68.71920548190738, torque: 5.4049994451328205, i_a: 52.99019063855735, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3051: omega: 68.74073936323732, torque: 5.404617580097485, i_a: 52.98644686370112, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3052: omega: 68.76227211441822, torque: 5.40455138369644, i_a: 52.98579787937715, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3053: omega: 68.78380421064128, torque: 5.404169550316553, i_a: 52.98205441486845, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3054: omega: 68.80533517680897, torque: 5.404103359403267, i_a: 52.98140548434605, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3055: omega: 68.8268654880731, torque: 5.403721557676217, i_a: 52.97766233015928, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3056: omega: 68.84839466937555, torque: 5.403655372250235, i_a: 52.97701345343396, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3057: omega: 68.86992319582873, torque: 5.403273602173389, i_a: 52.97327060954331, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3058: omega: 68.8914505924139, torque: 5.4032074222342565, i_a: 52.97262178661066, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3059: omega: 68.91297733420409, torque: 5.402825683804984, i_a: 52.968879252990334, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3060: omega: 68.93450294621992, torque: 5.402759509352263, i_a: 52.96823048384601, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3061: omega: 68.95602790349507, torque: 5.402377802567929, i_a: 52.964488260470176, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3062: omega: 68.9775517310895, torque: 5.402311633601165, i_a: 52.96383954510975, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3063: omega: 68.99907490399754, torque: 5.401929958459149, i_a: 52.96009763195274, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3064: omega: 69.02059694731851, torque: 5.401863794977891, i_a: 52.95944897037175, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3065: omega: 69.04211833600735, torque: 5.401482151475566, i_a: 52.955707367407804, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3066: omega: 69.06363859520278, torque: 5.401415993479354, i_a: 52.9550587596018, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3067: omega: 69.08515819982031, torque: 5.401034381614116, i_a: 52.95131746680536, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3068: omega: 69.10667667503807, torque: 5.400968229102488, i_a: 52.95066891276978, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3069: omega: 69.12819449573223, torque: 5.400586648871695, i_a: 52.94692793011495, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3070: omega: 69.14971118712023, torque: 5.400520501844204, i_a: 52.946279429845426, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3071: omega: 69.17122722403887, torque: 5.400138953245262, i_a: 52.94253875730677, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3072: omega: 69.19274213174498, torque: 5.400072811701437, i_a: 52.94189031079869, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3073: omega: 69.21425638503598, torque: 5.399691294731691, i_a: 52.93814994835021, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3074: omega: 69.23576950920805, torque: 5.399625158671101, i_a: 52.93750155559932, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3075: omega: 69.25728197901928, torque: 5.399243673327957, i_a: 52.93376150321557, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3076: omega: 69.27879331980516, torque: 5.399177542750123, i_a: 52.93311316421718, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3077: omega: 69.30030400628445, torque: 5.398796089030957, i_a: 52.9293734218724, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3078: omega: 69.321813563832, torque: 5.398729963935426, i_a: 52.92872513662212, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3079: omega: 69.34332246712718, torque: 5.3983485418376125, i_a: 52.9249857042906, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3080: omega: 69.36483024158422, torque: 5.398282422223934, i_a: 52.924337472783954, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3081: omega: 69.38633736184312, torque: 5.397901031744854, i_a: 52.92059835044004, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3082: omega: 69.40784335335744, torque: 5.397834917612577, i_a: 52.91995017267261, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
Motor 0, Step 3083: omega: 69.42934869072786, torque: 5.3974535587496035, i_a: 52.91621136029051, i_e: 59.99999999999967, u_a: 60.0, u_e: 60.0, u_sup: 60.0
